id,generator,pdb_path,internal_cavity_count,total_internal_cavity_volume,max_internal_cavity_volume,mean_internal_cavity_volume,max_internal_cavity_depth,mean_internal_cavity_depth,internal_cavity_area_total,volume_per_residue,interface_cavity_volume,interface_cavity_count,external_cavity_count,external_cavity_volume_total,all_cavity_count,extraction_status,error
ADI-47082,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47082.pdb,2.0,92.88,58.32,46.44,4.84,1.305,138.72,0.3986266094420601,92.88,2.0,10.0,174.96,12.0,SUCCESS,
ADI-47083,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47083.pdb,3.0,113.83,42.12,37.943333333333335,3.5,1.1666666666666667,156.31,0.4885407725321888,34.99,1.0,4.0,72.14,7.0,SUCCESS,
ADI-47084,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47084.pdb,1.0,182.95,182.95,182.95,6.6,2.41,175.12,0.8024122807017543,182.95,1.0,3.0,101.31,4.0,SUCCESS,
ADI-47085,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47085.pdb,1.0,50.54,50.54,50.54,2.68,0.85,60.52,0.2216666666666666,50.54,1.0,6.0,100.01,7.0,SUCCESS,
ADI-47087,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47087.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,146.03,8.0,SUCCESS,
ADI-47089,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47089.pdb,3.0,162.42,92.66,54.13999999999999,5.79,1.4400000000000002,200.59,0.6882203389830508,134.56,2.0,4.0,83.16,7.0,SUCCESS,
ADI-47090,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47090.pdb,2.0,191.81,150.77,95.905,3.55,1.17,173.64,0.8162127659574469,191.81,2.0,7.0,139.32,9.0,SUCCESS,
ADI-47091,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47091.pdb,2.0,158.55,81.22,79.275,6.03,2.05,180.24,0.6661764705882354,158.55,2.0,9.0,173.01,11.0,SUCCESS,
ADI-47093,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47093.pdb,3.0,189.22,111.89,63.07333333333333,3.0,0.7799999999999999,228.4,0.8409777777777778,150.99,2.0,4.0,65.44,7.0,SUCCESS,
ADI-47092,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47092.pdb,3.0,221.83,102.82,73.94333333333333,8.88,2.1066666666666665,266.34000000000003,0.9520600858369098,221.83,3.0,8.0,136.73000000000002,11.0,SUCCESS,
ADI-47094,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47094.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,171.07,8.0,SUCCESS,
ADI-47095,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47095.pdb,1.0,98.93,98.93,98.93,5.16,2.21,115.65,0.4282683982683983,98.93,1.0,6.0,127.01,7.0,SUCCESS,
ADI-47096,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47096.pdb,3.0,313.64,171.29,104.54666666666668,3.39,0.8866666666666667,304.54,1.31781512605042,224.43,2.0,5.0,96.34,8.0,SUCCESS,
ADI-47098,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47098.pdb,2.0,122.26,70.85,61.13,4.95,1.715,163.28,0.5315652173913044,122.26,2.0,3.0,63.5,5.0,SUCCESS,
ADI-47097,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47097.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,135.2,6.0,SUCCESS,
ADI-47099,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47099.pdb,1.0,253.37,253.37,253.37,4.84,1.76,221.55,1.1064192139737992,253.37,1.0,5.0,83.8,6.0,SUCCESS,
ADI-47100,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47100.pdb,1.0,42.55,42.55,42.55,3.23,1.1,54.34,0.181063829787234,0.0,0.0,10.0,177.31,11.0,SUCCESS,
ADI-47102,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47102.pdb,1.0,27.86,27.86,27.86,3.0,1.16,40.58,0.1227312775330396,27.86,1.0,7.0,165.24,8.0,SUCCESS,
ADI-47105,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47105.pdb,1.0,106.27,106.27,106.27,2.16,0.55,104.52,0.472311111111111,106.27,1.0,4.0,135.87,5.0,SUCCESS,
ADI-47103,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47103.pdb,3.0,323.14,156.6,107.71333333333332,4.02,1.0533333333333337,329.26,1.3928448275862069,271.73,2.0,4.0,121.61,7.0,SUCCESS,
ADI-47104,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47104.pdb,3.0,130.47,72.58,43.49,2.62,1.0133333333333334,164.13,0.5648051948051948,72.58,1.0,7.0,157.9,10.0,SUCCESS,
ADI-47106,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47106.pdb,2.0,147.75,106.49,73.875,8.59,2.15,182.47,0.6260593220338984,41.26,1.0,7.0,136.73,9.0,SUCCESS,
ADI-47107,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47107.pdb,1.0,126.58,126.58,126.58,3.12,1.22,110.02,0.5576211453744493,126.58,1.0,3.0,51.2,4.0,SUCCESS,
ADI-47109,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47109.pdb,1.0,153.36,153.36,153.36,4.37,1.92,139.89,0.687713004484305,153.36,1.0,9.0,154.0,10.0,SUCCESS,
ADI-47111,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47111.pdb,1.0,88.56,88.56,88.56,4.24,1.43,96.33,0.3817241379310345,88.56,1.0,5.0,172.37,6.0,SUCCESS,
ADI-47112,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47112.pdb,2.0,225.72,150.98,112.86,12.88,3.945,292.48,0.9856768558951964,150.98,1.0,3.0,74.95,5.0,SUCCESS,
ADI-47113,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47113.pdb,1.0,39.96,39.96,39.96,2.16,0.6,44.75,0.1760352422907489,39.96,1.0,6.0,112.33,7.0,SUCCESS,
ADI-47114,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47114.pdb,1.0,107.14,107.14,107.14,3.0,0.67,120.44,0.4638095238095238,107.14,1.0,6.0,155.73000000000002,7.0,SUCCESS,
ADI-47116,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47116.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,148.18,10.0,SUCCESS,
ADI-47118,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47118.pdb,1.0,46.22,46.22,46.22,4.28,2.02,70.25,0.1992241379310344,46.22,1.0,3.0,25.06,4.0,SUCCESS,
ADI-47117,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47117.pdb,1.0,98.93,98.93,98.93,3.6,1.35,118.78,0.4122083333333333,98.93,1.0,10.0,221.83,11.0,SUCCESS,
ADI-47119,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47119.pdb,4.0,256.84000000000003,114.7,64.21000000000001,3.79,1.15,273.16,1.092936170212766,256.84000000000003,4.0,5.0,86.19,9.0,SUCCESS,
ADI-47120,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47120.pdb,1.0,43.85,43.85,43.85,3.06,1.05,65.08,0.1873931623931624,43.85,1.0,6.0,85.32000000000001,7.0,SUCCESS,
ADI-47122,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47122.pdb,2.0,46.44,30.67,23.22,2.47,1.005,67.23,0.1976170212765957,30.67,1.0,7.0,81.42999999999999,9.0,SUCCESS,
ADI-47121,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47121.pdb,1.0,143.42,143.42,143.42,3.6,1.1,129.52,0.6235652173913043,143.42,1.0,11.0,200.66,12.0,SUCCESS,
ADI-47123,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47123.pdb,2.0,184.25,97.42,92.125,4.69,1.435,182.59,0.8045851528384279,86.83,1.0,5.0,99.79,7.0,SUCCESS,
ADI-47125,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47125.pdb,1.0,169.13,169.13,169.13,5.53,1.51,189.95,0.7227777777777777,169.13,1.0,6.0,84.46000000000001,7.0,SUCCESS,
ADI-47124,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47124.pdb,1.0,91.8,91.8,91.8,2.47,0.81,77.63,0.3923076923076923,91.8,1.0,5.0,91.59,6.0,SUCCESS,
ADI-47126,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47126.pdb,2.0,58.31999999999999,38.23,29.16,3.06,0.8900000000000001,88.0,0.2524675324675324,20.09,1.0,6.0,108.42,8.0,SUCCESS,
ADI-47127,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47127.pdb,4.0,269.36,147.1,67.34,7.42,1.2825000000000002,349.78,1.1130578512396694,167.62,2.0,4.0,146.02,8.0,SUCCESS,
ADI-47129,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47129.pdb,2.0,146.01,104.54,73.005,4.33,0.955,198.86,0.6239743589743589,146.01,2.0,7.0,142.99,9.0,SUCCESS,
ADI-47132,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47132.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,113.62,8.0,SUCCESS,
ADI-47130,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47130.pdb,1.0,35.42,35.42,35.42,3.93,1.88,57.04,0.1507234042553191,35.42,1.0,10.0,228.74,11.0,SUCCESS,
ADI-47131,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47131.pdb,3.0,224.64,90.29,74.88000000000001,6.71,1.5466666666666666,257.55,0.9559148936170212,176.26,2.0,8.0,94.39,11.0,SUCCESS,
ADI-47133,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47133.pdb,4.0,282.97,110.81,70.74249999999999,6.26,1.34,332.98,1.2356768558951967,228.97,3.0,6.0,95.26,10.0,SUCCESS,
ADI-47134,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47134.pdb,2.0,125.28,71.71,62.64,4.24,1.11,156.26,0.5286075949367088,53.57,1.0,5.0,55.73,7.0,SUCCESS,
ADI-47135,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47135.pdb,1.0,301.54,301.54,301.54,5.91,1.51,276.48,1.2512033195020749,301.54,1.0,11.0,205.63,12.0,SUCCESS,
ADI-47137,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47137.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,154.01,4.0,SUCCESS,
ADI-47139,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47139.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,228.53,11.0,SUCCESS,
ADI-47140,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47140.pdb,3.0,191.16,84.46,63.71999999999999,5.72,2.4033333333333333,295.49,0.8031932773109244,145.37,2.0,6.0,143.65,9.0,SUCCESS,
ADI-47141,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47141.pdb,2.0,137.38,71.28,68.69,3.89,0.915,199.48,0.5896137339055794,137.38,2.0,5.0,156.6,7.0,SUCCESS,
ADI-47143,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47143.pdb,1.0,57.02,57.02,57.02,3.84,1.56,73.45,0.2395798319327731,57.02,1.0,5.0,87.05,6.0,SUCCESS,
ADI-47145,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47145.pdb,1.0,104.76,104.76,104.76,3.5,1.04,85.85,0.4457872340425532,104.76,1.0,4.0,91.15,5.0,SUCCESS,
ADI-47146,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47146.pdb,1.0,33.26,33.26,33.26,2.16,0.71,45.61,0.145240174672489,0.0,0.0,9.0,320.77,10.0,SUCCESS,
ADI-47148,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47148.pdb,2.0,177.12,116.64,88.56,3.5,0.945,189.99,0.7667532467532467,177.12,2.0,5.0,62.64,7.0,SUCCESS,
ADI-47147,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47147.pdb,2.0,125.28,110.81,62.64,2.4,0.7649999999999999,133.5,0.5286075949367088,110.81,1.0,8.0,247.53,10.0,SUCCESS,
ADI-47149,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47149.pdb,1.0,56.81,56.81,56.81,2.75,0.95,61.41,0.2407203389830508,56.81,1.0,8.0,141.04,9.0,SUCCESS,
ADI-47151,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47151.pdb,1.0,299.16,299.16,299.16,8.36,3.05,292.72,1.2894827586206898,299.16,1.0,8.0,134.77,9.0,SUCCESS,
ADI-47152,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47152.pdb,2.0,170.86,98.28,85.43,2.62,0.595,182.68,0.7364655172413793,170.86,2.0,7.0,99.58,9.0,SUCCESS,
ADI-47153,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47153.pdb,3.0,277.99,132.62,92.66333333333334,4.84,1.356666666666667,293.32,1.1930901287553648,198.93,2.0,9.0,291.16,12.0,SUCCESS,
ADI-47155,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47155.pdb,1.0,39.1,39.1,39.1,3.23,1.64,64.97,0.1722466960352422,39.1,1.0,7.0,212.53,8.0,SUCCESS,
ADI-47154,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47154.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,126.79,8.0,SUCCESS,
ADI-47156,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47156.pdb,2.0,182.74,98.5,91.37,8.16,2.35,195.2,0.7678151260504202,182.74,2.0,9.0,139.75,11.0,SUCCESS,
ADI-47158,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47158.pdb,1.0,130.9,130.9,130.9,2.4,0.6,132.35,0.5570212765957447,130.9,1.0,9.0,178.18,10.0,SUCCESS,
ADI-47159,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47159.pdb,2.0,94.18,59.4,47.09,4.72,1.275,141.15,0.3973839662447258,59.4,1.0,11.0,211.47,13.0,SUCCESS,
ADI-47160,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47160.pdb,1.0,112.54,112.54,112.54,3.06,0.81,99.83,0.489304347826087,112.54,1.0,6.0,80.35000000000001,7.0,SUCCESS,
ADI-47161,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47161.pdb,1.0,364.39,364.39,364.39,6.03,1.54,272.73,1.5375105485232068,364.39,1.0,3.0,26.79,4.0,SUCCESS,
ADI-47163,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47163.pdb,1.0,119.66,119.66,119.66,4.98,1.68,122.72,0.5341964285714286,119.66,1.0,8.0,129.82,9.0,SUCCESS,
ADI-47162,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47162.pdb,2.0,190.52,119.02,95.26,4.69,1.435,186.54,0.7905394190871369,190.52,2.0,5.0,63.94,7.0,SUCCESS,
ADI-47165,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47165.pdb,2.0,269.14,232.85,134.57,5.02,1.635,244.51,1.1752838427947598,232.85,1.0,6.0,65.88,8.0,SUCCESS,
ADI-47173,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47173.pdb,2.0,202.61,101.95,101.305,5.37,1.385,214.52,0.865854700854701,101.95,1.0,2.0,110.38,4.0,SUCCESS,
ADI-47166,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47166.pdb,4.0,729.4399999999999,502.2,182.36,7.32,1.8975,648.9499999999999,3.064873949579832,712.59,3.0,3.0,50.33,7.0,SUCCESS,
ADI-47174,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47174.pdb,2.0,236.08,168.26,118.04,4.98,1.13,230.02,1.0175862068965515,168.26,1.0,5.0,126.14,7.0,SUCCESS,
ADI-47175,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47175.pdb,2.0,126.15,89.86,63.075,4.37,1.1800000000000002,141.98000000000002,0.5414163090128755,89.86,1.0,5.0,315.58,7.0,SUCCESS,
ADI-47176,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47176.pdb,2.0,60.7,43.42,30.35,4.87,1.735,103.63,0.2650655021834061,43.42,1.0,6.0,136.08,8.0,SUCCESS,
ADI-47177,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47177.pdb,2.0,290.09000000000003,207.36,145.04500000000002,8.27,2.67,341.35,1.2667685589519653,290.09000000000003,2.0,4.0,59.18,6.0,SUCCESS,
ADI-47179,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47179.pdb,3.0,221.62,139.75,73.87333333333333,4.98,1.13,251.98,0.9720175438596492,221.62,3.0,1.0,7.34,4.0,SUCCESS,
ADI-47178,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47178.pdb,1.0,25.92,25.92,25.92,3.79,1.79,45.09,0.1131877729257642,0.0,0.0,6.0,88.12,7.0,SUCCESS,
ADI-47180,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47180.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,122.25,5.0,SUCCESS,
ADI-47181,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47181.pdb,2.0,103.03,60.48,51.515,5.16,1.54,142.03,0.4499126637554585,42.55,1.0,11.0,170.64,13.0,SUCCESS,
ADI-47182,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47182.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,102.17,6.0,SUCCESS,
ADI-47183,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47183.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,126.14,7.0,SUCCESS,
ADI-47186,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47186.pdb,4.0,328.96000000000004,174.96,82.24000000000001,7.45,1.5950000000000002,361.92,1.411845493562232,304.77,3.0,5.0,87.92,9.0,SUCCESS,
ADI-47184,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47184.pdb,1.0,447.12,447.12,447.12,5.63,1.62,345.93,1.9355844155844155,447.12,1.0,7.0,145.37,8.0,SUCCESS,
ADI-47188,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47188.pdb,1.0,149.9,149.9,149.9,3.84,1.16,129.51,0.6219917012448133,149.9,1.0,9.0,220.1,10.0,SUCCESS,
ADI-47187,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47187.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,62.85,4.0,SUCCESS,
ADI-47189,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47189.pdb,4.0,347.77,154.66,86.9425,7.85,1.6350000000000002,376.45,1.45510460251046,165.89,2.0,5.0,63.94,9.0,SUCCESS,
ADI-47190,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47190.pdb,2.0,187.27,107.35,93.635,2.68,0.745,200.06,0.8142173913043478,107.35,1.0,4.0,45.58,6.0,SUCCESS,
ADI-47191,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47191.pdb,1.0,150.98,150.98,150.98,2.68,0.5,183.43,0.642468085106383,150.98,1.0,5.0,151.41,6.0,SUCCESS,
ADI-47192,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47192.pdb,1.0,63.5,63.5,63.5,4.57,2.33,82.01,0.2645833333333333,63.5,1.0,9.0,146.22,10.0,SUCCESS,
ADI-47193,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47193.pdb,1.0,110.81,110.81,110.81,6.95,3.64,134.01,0.4903097345132743,110.81,1.0,5.0,56.8,6.0,SUCCESS,
ADI-47195,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47195.pdb,2.0,336.96000000000004,202.61,168.48000000000002,7.02,1.825,307.44,1.4650434782608697,336.96000000000004,2.0,7.0,101.73,9.0,SUCCESS,
ADI-47194,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47194.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,100.87,4.0,SUCCESS,
ADI-47196,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47196.pdb,3.0,230.03,109.94,76.67666666666666,3.06,0.7000000000000001,254.02,0.9747033898305084,230.03,3.0,7.0,103.03,10.0,SUCCESS,
ADI-47197,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47197.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,63.52,6.0,SUCCESS,
ADI-47198,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47198.pdb,2.0,147.74,79.7,73.87,6.18,1.37,180.8,0.6423478260869565,147.74,2.0,4.0,73.66,6.0,SUCCESS,
ADI-47199,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47199.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,146.44,8.0,SUCCESS,
ADI-47201,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47201.pdb,1.0,54.86,54.86,54.86,2.4,0.59,70.06,0.2406140350877193,54.86,1.0,4.0,120.97,5.0,SUCCESS,
ADI-47200,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47200.pdb,4.0,159.41,61.99,39.8525,2.68,0.6849999999999999,185.54,0.6961135371179039,73.66,2.0,7.0,94.39,11.0,SUCCESS,
ADI-47202,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47202.pdb,1.0,95.47,95.47,95.47,2.55,0.62,101.18,0.407991452991453,95.47,1.0,4.0,79.06,5.0,SUCCESS,
ADI-47203,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47203.pdb,3.0,92.88,48.6,30.96,2.68,0.8666666666666666,118.92,0.405589519650655,19.22,1.0,4.0,63.71,7.0,SUCCESS,
ADI-47206,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47206.pdb,2.0,44.28,32.18,22.14,4.98,1.865,83.19999999999999,0.1950660792951541,0.0,0.0,6.0,123.99,8.0,SUCCESS,
ADI-47204,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47204.pdb,1.0,506.52,506.52,506.52,8.61,3.83,399.38,2.173905579399141,506.52,1.0,4.0,48.81,5.0,SUCCESS,
ADI-47205,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47205.pdb,1.0,43.85,43.85,43.85,4.57,1.88,71.13,0.1881974248927038,0.0,0.0,3.0,77.54,4.0,SUCCESS,
ADI-47207,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47207.pdb,1.0,109.51,109.51,109.51,5.5,1.56,131.08,0.4640254237288135,109.51,1.0,5.0,72.36,6.0,SUCCESS,
ADI-47208,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47208.pdb,2.0,190.29,118.58,95.145,2.81,0.61,232.54,0.8495089285714286,190.29,2.0,4.0,134.35,6.0,SUCCESS,
ADI-47209,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47209.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,95.9,4.0,SUCCESS,
ADI-47212,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47212.pdb,2.0,83.16,50.54,41.58,4.37,1.72,107.74,0.3615652173913043,50.54,1.0,7.0,131.35,9.0,SUCCESS,
ADI-47215,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47215.pdb,3.0,153.15,67.18,51.05,4.2,1.2333333333333334,203.29,0.6687772925764193,50.98,1.0,9.0,198.72,12.0,SUCCESS,
ADI-47213,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47213.pdb,1.0,104.11,104.11,104.11,2.94,0.88,94.17,0.4526521739130434,104.11,1.0,8.0,133.06,9.0,SUCCESS,
ADI-47214,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47214.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,109.52,6.0,SUCCESS,
ADI-47216,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47216.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,113.83,9.0,SUCCESS,
ADI-47218,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47218.pdb,1.0,60.26,60.26,60.26,3.84,1.78,74.43,0.262,60.26,1.0,6.0,101.73,7.0,SUCCESS,
ADI-47220,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47220.pdb,1.0,37.58,37.58,37.58,2.47,1.05,51.2,0.1648245614035087,0.0,0.0,5.0,79.27,6.0,SUCCESS,
ADI-47219,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47219.pdb,1.0,115.34,115.34,115.34,3.29,1.1,98.25,0.4929059829059829,115.34,1.0,4.0,48.16,5.0,SUCCESS,
ADI-47221,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47221.pdb,1.0,61.34,61.34,61.34,2.47,0.77,64.91,0.2483400809716599,0.0,0.0,7.0,130.24,8.0,SUCCESS,
ADI-47217,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47217.pdb,1.0,117.5,117.5,117.5,3.23,0.91,112.77,0.5086580086580087,117.5,1.0,9.0,208.02,10.0,SUCCESS,
ADI-47222,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47222.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,176.26,10.0,SUCCESS,
ADI-47223,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47223.pdb,2.0,445.17,317.3,222.585,9.24,1.685,465.0,1.9271428571428573,445.17,2.0,4.0,60.25,6.0,SUCCESS,
ADI-47224,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47224.pdb,2.0,57.67,30.24,28.835,2.47,0.875,78.03999999999999,0.2464529914529914,0.0,0.0,7.0,126.58,9.0,SUCCESS,
ADI-47225,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47225.pdb,3.0,261.36,191.59,87.12,3.29,0.9,289.6,1.1363478260869566,234.79,2.0,4.0,69.98,7.0,SUCCESS,
ADI-47226,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47226.pdb,1.0,65.66,65.66,65.66,8.72,5.13,93.62,0.2867248908296943,65.66,1.0,9.0,98.5,10.0,SUCCESS,
ADI-47227,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47227.pdb,1.0,23.98,23.98,23.98,3.23,1.34,36.54,0.1007563025210084,0.0,0.0,4.0,45.15,5.0,SUCCESS,
ADI-47228,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47228.pdb,1.0,46.22,46.22,46.22,3.06,0.8,73.68,0.1958474576271186,46.22,1.0,10.0,164.58,11.0,SUCCESS,
ADI-47229,esmfold,/workspace_developability_acquisition/esmfold_native/ADI-47229.pdb,3.0,91.15,46.01,30.383333333333336,4.98,1.4366666666666668,151.87,0.3878723404255319,19.87,1.0,7.0,128.52,10.0,SUCCESS,
